Atmospheric Density,Surface Temperature,Gravity,Water Content,Mineral Abundance,Orbital Period,Proximity to Star,Magnetic Field Strength,Radiation Levels,Atmospheric Composition Index,Prediction
-0.2249929,,0.5521858,,3.5832326,-0.65998864,-0.64036286,Category_7,Category_7,0.6276895,9.0
2.2355404,-0.3212127,-2.0700762,4.468867,1.4185654,0.18742687,1.1050322,Category_7,Category_13,-1.8997674,6.0
0.053994,-1.838409,3.1223226,-1.3835928,0.692066,0.3978574,-0.17685926,Category_8,,0.5012258,8.0
-0.5829187,-0.070912205,,-0.6730189,0.22470388,-0.26949924,-0.3398308,Category_5,Category_15,-0.24345127,8.0
1.3821096,,1.6244428,-0.57230824,0.23329283,2.5137928,,,Category_5,0.95553535,2.0
-2.7896569,1.5205684,-0.39057803,-1.5802716,-0.98913026,-0.40852264,1.7555832,Category_7,Category_9,-0.07504483,7.0
-3.8822591,-2.32547,0.462647,0.54720557,-0.89691204,1.5813429,-0.43961048,Category_9,Category_11,-0.05771966,1.0
-2.3231301,-0.90471196,0.2849768,-1.9835042,1.0717101,-0.448865,1.5134475,Category_5,Category_8,,8.0
2.771708,-2.8808162,1.4672697,2.0201526,0.61123276,-2.6041179,2.983765,Category_14,Category_11,-0.43554854,3.0
-0.6212641,-2.2209456,-2.8433058,-1.7618246,0.18310763,0.12662871,-0.052941453,Category_9,Category_8,1.5791522,3.0
-3.6900637,-2.2644289,0.74506146,0.44330314,-0.51086146,1.8740666,-0.3241095,Category_9,,-0.2866731,1.0
-0.71648794,3.4199138,-0.5615957,-0.23736352,-2.151903,-0.4604528,0.91351664,Category_13,Category_8,-0.9391733,7.0
1.1824366,-2.3549683,0.3361732,1.0661342,-0.7841922,-2.1128244,1.1569636,Category_15,Category_9,-0.043224946,3.0
-1.2228794,-2.6186602,-1.2557697,,-0.37544382,-1.2613746,0.026025778,Category_14,Category_7,0.21846959,3.0
4.231997,,-1.2312863,0.8683978,-2.0393958,1.4262801,-1.1329494,Category_6,,-0.82169294,0.0
0.5065378,-0.6704158,2.1594412,1.468103,1.7958964,-3.261271,0.11967908,Category_10,Category_10,-0.399978,6.0
-3.181241,-0.5220808,-0.4772187,-0.079387344,-1.516871,-2.0188775,1.6317601,Category_7,Category_8,1.203096,1.0
-0.15579261,3.2524447,0.02496514,-0.76002914,,1.1744035,1.6033441,Category_11,Category_8,2.3147879,7.0
-0.35520238,-1.2554822,-2.6756473,1.228734,0.7759658,0.25997752,1.7742085,Category_14,Category_6,0.816437,2.0
2.0753531,-0.45449054,-2.2717214,-0.24393159,1.1771493,-0.58082485,,Category_5,Category_7,0.20391497,5.0
1.2406101,-4.049372,-1.3434594,-0.11869199,0.023587305,-1.0917724,2.366041,Category_13,Category_10,-2.7091787,3.0
,0.26201102,-1.6375436,0.8854557,1.0029567,1.9653351,-1.7812537,Category_7,Category_8,0.9218551,8.0
-1.7935739,1.3162739,-1.3704039,0.616455,0.61681974,-0.9010622,-1.4730257,Category_9,Category_9,1.1046208,4.0
0.4532972,,-2.1639476,1.6822464,1.2638307,-1.4923308,2.1958199,Category_7,Category_14,-2.1982973,8.0
0.46540385,-0.48883185,-2.4341285,0.8128162,-1.2941085,-0.64127976,0.8782139,Category_8,Category_9,-1.5440627,5.0
2.0368907,-3.4988844,-2.445035,-0.31748864,-1.9847846,0.40332204,1.6403989,Category_13,Category_9,-1.2613462,3.0
-0.21753515,0.6035602,-0.16861632,2.3076088,0.0020088796,-2.4648023,-0.30031842,Category_11,Category_6,0.1510135,6.0
5.342467,0.30380148,1.1014417,2.9413278,3.074043,-1.2607625,1.5450797,Category_3,Category_10,0.06110851,6.0
-0.1734704,2.6056085,-2.6727707,0.7237925,-1.6307783,,-0.6927769,Category_11,Category_11,,7.0
-1.7009704,-0.16612479,-2.3795123,-0.041712273,1.0632406,1.4267989,-0.59056985,Category_9,Category_12,-0.29785618,8.0
-0.32638586,-2.394095,-2.1193202,-0.48812988,1.6690439,-1.2846218,0.12424801,Category_8,Category_10,0.889308,8.0
-3.3714561,-0.80940545,-0.21601036,0.86266404,-2.3201632,-1.3753313,0.17447223,Category_7,Category_7,0.5624847,1.0
0.15027176,2.4375553,-1.1178465,1.2318715,0.2873543,1.3459394,-1.2281953,Category_8,Category_8,2.5141258,9.0
-2.4462574,0.05394279,-1.6857262,1.825256,-0.057344202,0.42573783,1.9730402,,Category_9,0.40857452,2.0
2.8309603,-0.92646563,-1.9415272,0.7059087,-1.095269,-0.18731007,0.37958065,Category_7,Category_6,-1.422319,0.0
,2.0723526,-3.2446735,1.2296457,1.148636,-0.29786488,-1.4242142,Category_9,Category_11,0.6279555,9.0
-2.918333,-0.604368,-0.6944886,0.06929405,-1.2003036,-1.9810327,0.87704885,Category_7,Category_7,0.8767323,1.0
0.37479463,-0.03794834,-1.1579336,4.240032,-0.84330136,2.0929804,1.7402577,,Category_10,-0.5219694,6.0
-0.1866214,-0.70822084,-0.37437502,1.8734502,1.5924051,0.034259297,1.6627645,,Category_6,0.9497962,2.0
-3.895646,-1.7288618,0.5115628,0.45560405,-0.9524095,0.511505,1.1771876,Category_8,Category_10,-0.27309808,1.0
0.30027536,-1.351889,0.060975235,1.5338249,-0.40551275,-2.2958272,2.542623,Category_12,Category_7,-0.6951915,
-0.69214773,0.623222,-0.5273902,-2.492409,,-1.1024374,-0.40848336,Category_12,Category_9,0.31571993,5.0
-1.266902,1.7042634,-1.3727357,,0.20300561,-0.08777541,-2.0064263,Category_10,Category_10,1.3081824,4.0
-0.09402264,2.849523,-1.912573,-0.63202536,2.3009865,-1.3801199,-0.02799133,Category_7,Category_6,,9.0
1.176326,-2.4038756,-2.8224773,0.92331064,-0.5719304,-0.8557622,0.252132,Category_10,Category_6,-2.0488553,5.0
-2.7831328,1.1862701,0.09107618,0.33619142,-0.52089345,1.4144112,-0.17049012,Category_9,Category_10,-0.9376069,7.0
0.30040067,2.4778728,0.052807245,3.2382207,0.7546135,-1.5932081,-0.07654806,Category_11,Category_7,-0.9555096,6.0
2.9338562,-1.2670202,-2.16249,0.6883939,-2.0999243,0.8301667,-0.24950545,Category_5,Category_6,-0.55463654,0.0
0.35136497,2.8483908,-2.5853908,1.4800415,-2.2780423,-0.11989578,-0.3127949,Category_12,Category_11,0.0046013976,7.0
1.8325144,2.0993145,-2.706038,1.8597357,-1.2083501,0.9174774,-2.4238572,,Category_10,-1.9072076,4.0
-1.4609188,,-0.84276086,-0.9007303,1.0788072,0.08672931,-0.15621541,Category_6,Category_8,1.2106775,8.0
-3.708329,-1.6522259,0.065042496,0.9506363,-1.5256447,,,Category_9,Category_10,,1.0
3.5603857,-1.2739624,-1.7569195,0.6100503,-1.8444428,0.18850398,0.30285773,Category_6,Category_6,-1.1122257,0.0
-1.4011388,2.5104136,1.9144038,-0.4426187,-0.37870777,0.43028286,0.06709627,Category_7,Category_8,-1.8466364,9.0
-3.2610517,-1.1011877,-0.42035493,0.5866102,-2.0559723,-1.4769077,0.585041,Category_8,Category_7,0.54562515,1.0
1.0982879,-0.4038886,2.3073604,1.4221611,0.47243437,1.947566,-0.3281597,Category_11,Category_3,-0.37939227,
-0.9969554,-0.70560336,0.4002195,2.137116,1.3244629,0.2538713,0.8129053,Category_11,Category_6,0.19316058,2.0
0.49855912,0.72609067,-2.5442183,1.7111815,-0.54366726,-0.27238902,-1.8355871,Category_14,Category_13,-0.74256057,4.0
0.60663027,-1.3964502,-0.13110244,1.8452576,-0.8640284,-1.3309844,2.9755917,Category_10,Category_8,-0.8090319,3.0
-2.8848114,-0.40625682,-0.64536536,-0.43818384,-1.0776546,-1.8381959,1.6001418,Category_6,Category_7,0.77940106,1.0
-0.8486072,1.3831025,-1.4520785,0.53060824,,-1.3992183,-2.3501878,Category_10,Category_9,0.11123575,4.0
-1.7844169,2.2889152,0.5689732,-0.73060143,-0.7362903,2.495323,1.5331348,Category_11,Category_6,-2.1417663,7.0
1.8670976,-2.3206363,-3.7385821,0.85200137,-0.78791416,-0.51997143,1.095236,Category_10,Category_7,-2.3447952,5.0
-0.4961957,-2.1714501,-1.5234696,-0.1281779,-1.7955111,-1.0727383,0.24947187,Category_15,Category_7,-1.2352582,3.0
0.2993423,1.7664689,-0.62836504,3.6425717,0.34812376,-1.4455051,0.5915552,Category_11,Category_7,-1.1759585,6.0
-1.589055,1.9865065,-2.0705373,0.38582662,-1.5880035,0.20857924,-0.210493,Category_11,Category_7,1.4618925,7.0
0.27130115,2.3039644,-1.7535778,0.9766338,-2.4668486,-1.142029,-0.89306253,Category_10,Category_11,-1.5686551,7.0
1.5664463,-2.3259935,-1.8234785,-0.6481214,-1.265746,-1.2251879,1.1055707,Category_10,Category_6,-1.9175279,3.0
-0.33400154,-2.813368,-2.134871,,1.6233225,0.409579,-0.22732516,Category_9,Category_10,1.0505435,8.0
0.8605675,2.100657,-2.1277106,1.7211641,2.5239456,2.0898113,-1.0906769,Category_11,Category_13,1.9174211,9.0
-0.90987295,1.8632852,-2.5746043,0.8124031,,0.051879905,-1.4711214,Category_9,Category_9,1.329928,9.0
,-0.5485801,-0.22845706,-0.22469766,-1.6798182,-0.6088046,-1.899059,Category_10,Category_5,-0.8728642,0.0
0.04101715,-0.13686424,1.5894592,3.0861843,1.9095573,0.5011635,0.84454364,Category_12,Category_6,1.0115811,2.0
,3.4269612,0.79719,0.2209209,1.9145576,-1.9719111,-0.65659446,Category_9,Category_5,-0.5199816,4.0
1.5165377,-0.34911883,0.21949372,2.69591,3.4141576,0.8070365,1.1401789,Category_14,Category_7,-0.6118044,2.0
-3.8241093,-1.36756,0.14396955,0.3817128,-1.6854129,-0.7530812,1.746426,Category_8,,0.23070909,1.0
0.014660704,2.1440654,-2.7053924,1.4419845,-2.3108397,-0.3177663,-0.8303589,,Category_10,0.6615501,7.0
-3.9434524,-1.3636312,0.19152139,-0.30022937,-1.7191914,-0.72554666,1.5487436,Category_6,Category_10,-0.36065412,1.0
0.6901873,1.5997481,0.2654768,2.8661635,0.4862396,-2.3469672,0.4540198,Category_11,Category_6,-1.2489663,6.0
3.5189052,,-1.1320374,,-1.4989126,1.4970953,0.6756697,Category_10,Category_10,2.1832674,9.0
-2.5249882,0.63699067,-0.36360678,1.0812008,-0.3184616,-1.3158013,-1.478359,Category_10,Category_9,0.98471516,4.0
-1.0899979,-1.0443914,-1.9584153,0.8038284,-2.0444348,-0.956148,-0.6120234,Category_10,Category_9,-1.9545586,3.0
3.425498,-2.3139987,0.2869037,0.7973265,-3.8196461,1.5323697,1.3314582,Category_11,Category_8,0.94118404,0.0
-3.0493777,-0.24352482,-0.9622314,-0.40875593,,-1.6054549,1.9458747,Category_8,Category_8,1.3072156,1.0
0.82172155,-2.0106568,,0.71326756,-0.8644785,-0.7857688,-0.098531656,Category_10,Category_7,-2.233339,5.0
1.1841811,1.8649253,0.07960804,4.9200993,0.7475548,-0.15178375,0.18844531,Category_8,Category_11,-0.4807852,6.0
-1.325884,-0.03271101,-1.8808897,0.2739158,1.2399532,1.2262051,-0.30388546,Category_6,Category_8,-0.30471024,8.0
-4.018421,-1.2234671,0.09033256,0.48453733,-1.7938325,0.077557504,0.6187645,Category_8,Category_10,-0.03634073,1.0
2.7817562,,0.06777261,-1.4605652,0.89216906,0.431097,-0.85174716,Category_1,Category_13,0.5923438,0.0
0.16064045,,-2.0270426,1.8234905,0.19463879,0.5465273,-0.7234128,Category_10,Category_15,,5.0
0.2514873,2.5174723,-1.7225904,0.9905099,,-1.4185654,-0.7588183,Category_9,Category_11,-0.24694735,7.0
-0.4467792,1.1928227,-3.2337394,0.82406443,-1.4828048,-0.23615022,-0.6487857,Category_11,Category_11,-0.4056345,5.0
1.0372953,-0.7379643,0.18062732,1.7025183,0.49058792,-1.7954291,3.366189,,Category_7,0.22851558,3.0
3.9092565,-0.59681255,-2.0008514,-0.065338634,-1.3701757,-0.26660267,1.2516073,,Category_9,-0.5718847,0.0
2.0024378,-1.9642905,-1.4456092,0.8787599,0.52450013,-0.49134225,3.0240583,Category_9,Category_8,,5.0
3.1635997,-2.936583,-3.5622494,-0.7343385,1.023947,,3.2992713,Category_13,Category_13,,3.0
-1.861474,1.2633461,-0.83743215,1.550235,0.34698427,-0.2255786,,Category_10,Category_9,1.2626685,4.0
0.48709813,2.0735292,-1.9739913,1.1387595,1.6533872,-0.8114267,-1.3500127,Category_7,Category_9,0.9972266,9.0
-3.6487525,-0.76166546,-0.33528864,0.8265363,-2.2680054,-1.2596073,0.48886386,Category_8,Category_7,0.23817648,1.0
-0.23905803,0.01104471,0.09319929,1.6216514,1.8036926,-3.1494794,,Category_9,Category_7,-1.1304586,6.0
-0.6927201,-0.4660292,-1.0934116,-0.9888413,2.1575923,1.3299217,-0.98895216,Category_6,Category_6,0.37837455,8.0
-1.67885,-2.0523024,-1.6905917,1.5624907,-1.0553145,-0.8483373,2.7000165,Category_8,Category_7,-0.3098937,1.0
1.4386873,-0.26969528,-0.16059946,-0.20734763,0.8227705,,0.83713144,Category_12,Category_6,-0.5264611,0.0
2.960536,3.7082496,-1.8391579,-0.6946548,1.5947484,-0.93579483,-0.8024929,Category_8,Category_9,0.67171794,9.0
1.1537279,-1.6711103,-3.0339906,1.6090354,-0.78207356,-1.0578122,1.4499979,Category_11,Category_9,-2.7406938,5.0
-2.3788729,2.3247492,-0.41652673,0.20092742,0.4470769,-0.14715761,1.253557,Category_8,Category_8,1.9336705,7.0
1.1973106,-0.9724555,0.28547123,2.7667434,1.8568162,0.4753024,0.62073374,Category_15,Category_6,-0.47489437,2.0
-0.9499211,-1.5065798,2.319781,1.2179843,1.3045117,1.8769226,-1.2477539,Category_9,Category_8,0.5061935,2.0
-1.3456993,2.2266712,-2.4081388,0.50378096,-1.9318519,-0.4970555,-0.07321794,Category_10,Category_8,1.6385379,7.0
-2.475888,-1.6074498,1.2498924,0.7036437,0.49005085,-1.9409993,0.19469175,Category_10,Category_11,1.30689,6.0
0.44346467,-1.3854655,0.13045634,2.982948,1.7243595,0.8960923,1.9367782,Category_13,Category_5,-0.1543509,2.0
-0.47723258,-1.8448187,,-0.9203782,-1.3859122,-1.2223278,0.80240875,Category_15,Category_6,0.47857666,3.0
0.67344785,-2.2909045,-0.85846865,-0.08617325,1.1467875,-1.1415303,1.5539371,Category_13,Category_8,0.8154634,3.0
0.21196926,-1.7823371,2.4594834,1.5820471,-0.5329762,1.7798203,-0.24356015,,Category_2,-0.29780474,2.0
-0.34126174,1.6645292,0.14995266,1.8366296,2.0015116,-1.7538751,0.5660784,Category_11,Category_7,-0.85168535,6.0
1.1439571,-3.9914076,-0.21829255,0.5149687,1.6008027,3.080691,-1.5979438,Category_9,Category_5,-0.32272798,2.0
-0.8645125,-0.59973735,0.27525204,3.950405,2.6338408,0.16363333,1.4646707,Category_10,Category_8,0.606748,2.0
-2.9265454,0.2014791,-0.44313145,-0.5980238,-1.0589668,1.2912939,,Category_7,Category_8,-0.2908502,7.0
-2.7380352,0.0025808583,-0.9506558,0.57011634,-1.4067309,-1.6458179,0.18998863,Category_8,,0.7857856,1.0
-2.4567816,1.2044507,0.8187494,-0.017351622,0.27180314,-0.5938361,-0.79395586,Category_11,,-0.6761133,4.0
-0.7794206,2.0293603,-2.2721674,0.8365579,-2.0637374,-1.0495316,-0.56852376,Category_11,Category_9,0.34465295,7.0
1.1849297,-0.17367728,-3.3831446,-0.89306486,,,-1.5347267,Category_6,Category_9,-1.602672,5.0
,1.3421373,-1.3696991,0.4904054,-0.8348624,-2.3114982,-1.3070127,Category_11,Category_10,-0.4182877,7.0
,0.7227183,-0.23662686,2.4719446,-3.7635562,0.6858736,,Category_9,Category_10,1.3751006,0.0
-1.9753,,-0.52660537,0.98772424,-0.5034203,-0.90556735,-0.2528768,Category_7,Category_8,1.8181541,9.0
0.18315952,-0.014141939,-4.98507,-0.42119643,2.729202,-0.23343751,2.6696014,Category_10,Category_13,1.9999561,3.0
-3.2787323,-1.12727,-0.47111684,1.2896746,-2.2223547,,-0.22003844,Category_8,Category_7,-0.34394586,
1.5961598,1.5967888,0.044666346,-0.5011291,-1.72516,-0.8385142,-0.2951459,Category_6,Category_9,1.8064779,5.0
-0.08923201,0.34120682,1.2746409,2.7421396,0.65313697,-0.48829752,-0.34144244,Category_14,Category_8,-0.770157,2.0
-0.9550056,-0.45686713,1.1184384,2.292113,0.77069515,-2.7161288,0.17318913,Category_7,Category_8,-0.97965676,6.0
-1.693564,0.7994877,1.0088339,2.709354,1.1446918,-0.71536446,-0.59619665,Category_10,Category_8,-1.2611011,6.0
-3.8024933,-2.1543593,0.9515495,-0.40815708,-0.73989826,-0.42977557,1.1146864,Category_8,,0.26014283,1.0
-0.25680995,2.1446557,,1.0735676,-1.9394559,-1.2356949,-0.8413579,Category_9,Category_9,0.0019551655,7.0
0.39830664,2.0401733,-0.685469,2.366417,-0.58631325,0.5840461,-1.7907772,Category_12,Category_8,0.021662652,4.0
1.3690059,-1.1538287,-4.534529,-0.22640222,-0.22721624,-1.1372621,0.30543008,Category_8,Category_10,-2.1074584,5.0
0.69940436,-1.1603738,2.8624828,2.4129844,2.3188694,2.464063,-0.9592167,Category_12,Category_5,-0.26143587,2.0
-2.238244,1.0949389,-0.8089052,1.3856437,-0.08566582,-0.8051409,-1.4448668,Category_9,Category_8,1.2675592,4.0
1.6035426,-1.6733302,-2.0102584,0.07022501,-1.362894,,1.3814701,Category_8,Category_9,-2.648865,3.0
4.664893,-2.7176158,-1.5532033,0.6254327,-2.9975965,1.6229569,0.088227116,Category_8,Category_6,-0.21568659,0.0
2.1545115,4.135798,,-0.14303233,1.0911497,-0.10145574,-2.754863,Category_10,Category_8,0.04083596,4.0
-3.365631,-0.9139105,-0.22789595,0.6046825,-2.2623916,-1.2187017,0.7968982,Category_8,Category_7,0.46949837,
,1.9372125,,2.8938386,-0.7979366,1.7522764,-2.2432733,Category_13,Category_8,0.45779893,4.0
-3.380198,-0.8938116,-0.43921584,0.47724313,-2.3281038,-1.3122787,0.8495278,Category_8,Category_7,0.37184075,1.0
-1.7610626,1.0828167,-1.7302268,-0.7259082,-0.66219056,-2.4939635,-0.7591357,Category_11,Category_9,0.78380096,9.0
-1.6680056,0.9260666,-2.0474472,0.0955228,0.1958958,-1.7002188,-0.9358148,Category_8,Category_9,1.1787127,9.0
-1.3936143,-2.2975,-2.3770957,-1.5207386,0.30911133,0.6865592,-0.0045659477,Category_9,Category_9,1.228053,3.0
-1.4740353,-1.4189215,-2.0694025,-0.21632664,1.0442517,-0.016804755,-0.39576614,Category_8,Category_10,0.5489191,8.0
-1.7564564,-2.2745557,-2.5913072,-0.8303977,0.66411936,0.2690719,-0.558455,Category_10,Category_7,0.80393946,3.0
3.885689,-0.54947764,-2.9611232,0.90545416,-0.85930705,0.69162536,1.8704048,Category_9,Category_10,-1.4862722,0.0
,-0.8039909,-4.0175385,0.08058604,0.8126505,-0.2793898,0.59496087,Category_6,Category_9,-1.6386218,5.0
1.6890764,0.12887146,1.6334444,1.1804284,0.14236742,-0.11596756,0.037117213,Category_12,Category_6,0.9936176,2.0
2.5159514,-0.5248357,1.7419196,-1.542397,-0.19154736,-1.8797718,-0.99404144,Category_15,Category_10,0.20827036,0.0
4.293259,-1.8188667,-2.0707312,1.5753222,-3.551446,2.2181578,1.0701073,Category_11,Category_10,-0.05258435,0.0
2.0448594,-0.8654435,-1.5418494,-0.17499216,-2.839615,,-1.1158744,Category_5,Category_7,0.09359005,0.0
1.1676366,-1.1543002,1.064137,1.13905,0.23358896,-2.036812,3.253646,Category_12,Category_9,0.47170877,3.0
-1.0353441,2.4150972,-3.270562,0.5243874,0.6865226,-0.045296304,,Category_12,Category_11,1.5977937,9.0
1.8844407,-1.7789775,-2.6169307,1.9625661,-0.48125917,-0.28588694,1.5070243,Category_11,Category_8,,5.0
2.6497822,2.4019296,-2.4718802,1.121324,-3.1699736,0.8457139,-0.41391224,Category_11,Category_10,1.6214023,7.0
-1.0165766,1.710551,0.74430054,3.4067256,0.5292762,,-0.17461146,Category_9,Category_7,-1.5375102,6.0
-2.3667214,0.9363308,0.22350392,2.01456,0.49716783,-1.5695688,-1.5028819,Category_10,Category_6,0.80546606,6.0
-3.0941246,-0.572904,,0.84457517,-2.222878,-1.7119474,0.21850562,Category_8,Category_6,0.42639914,1.0
0.033371378,-3.6418076,1.3658563,2.1992252,2.6311402,-1.9780761,1.7247472,Category_10,Category_11,2.0175335,2.0
-1.1466316,-0.45967048,-1.1531335,0.011814741,1.5948502,0.68009895,-1.0134479,Category_6,Category_6,0.064483225,8.0
-4.070952,-0.9824674,-0.13540064,-0.21979085,-1.1606247,-0.34504643,1.6543212,Category_8,Category_10,0.28922126,1.0
-0.13823074,1.4565696,0.20404294,3.9684646,0.5011648,-0.30785602,0.5415225,Category_9,Category_9,-1.268091,6.0
,,-3.3693492,-0.96097964,-0.19720031,0.35891724,-1.1758446,Category_12,,-1.5475166,3.0
-0.19657756,1.8903352,-0.52762043,2.5963871,0.2759197,0.40257564,-1.6600294,Category_11,Category_9,1.174153,4.0
-2.223281,0.31641296,-2.3594801,-1.5912498,0.77278674,,-0.018505692,Category_9,Category_9,2.3623447,3.0
0.39621213,2.161922,0.18272892,4.332221,0.6134721,0.33684918,0.3441751,,Category_9,-0.41234195,6.0
0.45633218,0.34393138,-1.4318253,3.6961997,-0.24443173,-0.9363569,,Category_7,Category_9,-1.4416949,6.0
4.040328,-0.9239065,-2.8685691,0.9341963,-2.4494843,3.3909256,2.0277638,Category_8,Category_9,-0.020499106,0.0
-3.9996052,-2.1495373,0.11345819,0.5179171,-1.3501724,0.9872771,-0.2287986,Category_8,Category_11,-0.36453462,1.0
-2.1881266,,-1.8996142,1.0073228,0.11110781,-0.34326714,-0.7303281,Category_10,Category_10,1.8387935,9.0
3.488653,-0.5238429,-2.7572577,1.904232,-1.1936121,1.8597777,0.3992986,Category_8,Category_10,-1.2916824,0.0
-1.6151035,-0.9721376,-0.30432755,2.169602,0.2731303,-0.104574345,2.5963655,Category_10,Category_6,0.4862427,2.0
-0.56224465,-3.5007176,0.5798226,2.0323594,2.066628,1.0434206,3.2109318,Category_11,,0.5615735,2.0
0.38825974,2.133742,0.5784896,3.4464333,0.8943067,-0.7145953,0.34704563,,Category_7,-1.4472865,6.0
,2.5894282,-2.3132372,-0.9519825,-0.5514054,-0.05072474,1.5462743,Category_13,,1.9643364,7.0
-2.4382927,1.0937778,-0.4620878,0.972964,0.10040748,-1.4045429,,Category_8,Category_8,1.0147097,
-1.7260895,2.4497283,-2.1503506,-0.46100202,-0.7271825,0.40549496,1.1066116,Category_13,Category_6,1.2592415,7.0
0.61829674,-3.3503478,-0.16255814,1.2683777,-1.5221046,-1.5127037,1.3909307,Category_15,Category_8,-0.6727463,3.0
1.2450756,4.1768336,0.22395816,0.6195074,0.1661341,-0.576889,-1.1818748,Category_8,Category_6,0.9618336,4.0
-0.5128405,1.6753435,-1.460456,2.0251126,-0.25937703,0.042158984,0.62704533,Category_10,Category_8,1.1631765,9.0
0.8067696,3.0812066,-1.486365,0.75486225,2.067009,0.37397337,,,Category_11,3.1673067,9.0
1.8466709,-1.683393,1.2093948,1.1632123,1.2649993,-2.4104357,2.5964024,Category_13,Category_8,0.6483847,3.0
-2.6775517,1.7228782,-0.028481545,-1.9225506,-0.37054697,1.7871466,2.8559244,Category_8,Category_9,-0.72116446,7.0
-0.21419002,0.2626231,0.41907272,0.21841249,0.98915607,-2.9435947,1.5501895,,Category_8,0.4035416,0.0
,2.6753511,-0.20013352,,2.0215328,-1.2363354,,Category_8,Category_7,0.4860178,9.0
4.1890373,-1.0839076,,2.3898172,-1.8311832,-0.112157255,0.80382824,Category_10,Category_6,-0.6840578,0.0
1.2976857,-0.89568883,-3.6023037,-0.4361814,3.6540852,1.2550672,0.4789249,Category_8,Category_8,-0.51250726,8.0
2.5290997,-2.6877735,-1.3702385,2.066552,-0.6866134,-1.0739738,1.360415,Category_13,Category_8,-2.1323962,5.0
2.9218295,0.11306409,-3.7735112,2.1671236,0.8570391,-0.8752964,-1.0035024,Category_7,Category_9,-0.14338848,5.0
,-0.2096269,-0.84187293,2.0655813,1.226444,-0.5682205,1.2239028,Category_12,Category_6,0.96181816,2.0
0.5886335,3.2588608,,0.89039433,0.12226142,-0.565634,-3.1820614,Category_10,Category_8,0.11258131,4.0
1.2489647,-1.992248,-3.647622,1.3772035,-0.54872715,-0.9728875,1.3530021,Category_10,,-2.216016,5.0
1.4871314,-0.28799856,-0.9146318,-0.7610384,-3.9934492,0.060402695,-0.29494813,Category_7,Category_8,0.43961486,0.0
-1.3380986,-1.8760192,-2.4992933,0.4226607,0.5485656,-0.64788777,0.25524175,Category_9,Category_10,0.29109508,8.0
